,exper_num,sequenc_len,num_lstm_units,n_epochs,weighted_mse_test,weighted_mse_train,weighted_mse_val,weighted_mse_test_const,batch_size,duration,missing_feature,feature
50,mean,6.0,6.0,10.02,1.425332225499735,1.4395211509042882,1.4791040071446384,1.517155481751178,60.0,11.455108489990234,0.0,chr2L
102,mean,6.0,6.0,10.5,1.4294830931970852,1.4424468894107858,1.4750428927804164,1.5171554817511785,60.0,16.24736134529114,1.0,chr2R
154,mean,6.0,6.0,9.5,1.4304342718913239,1.4435141105661442,1.4768244747088337,1.5171554817511785,60.0,18.708634185791016,2.0,chr3L
206,mean,6.0,6.0,9.64,1.4311519262595078,1.4433669050681337,1.4754837125619014,1.517155481751178,60.0,17.071347603797914,3.0,chr3R
258,mean,6.0,6.0,10.42,1.4277080461379337,1.441585500395146,1.4759862989342185,1.517155481751178,60.0,17.22994755268097,4.0,chrX
310,mean,6.0,6.0,16.76,1.4324596109810244,1.4449967314007057,1.4755073072365892,1.517155481751178,60.0,22.935751147270203,5.0,start_coord
362,mean,6.0,6.0,43.04,0.921662286361304,0.9252758021117057,0.9428629892846352,1.517155481751178,60.0,45.94738851547241,6.0,Chriz
414,mean,6.0,6.0,41.74,0.9384152201403034,0.935406397321336,0.9367738149996713,1.5171554817511785,60.0,39.28032999038696,7.0,CTCF
466,mean,6.0,6.0,24.28,1.3384670775370162,1.3375762068423713,1.3480302220308127,1.517155481751178,60.0,30.685380220413208,8.0,Su(Hw)
518,mean,6.0,6.0,32.32,1.129114065939416,1.1379539674434498,1.165748467112602,1.517155481751178,60.0,38.594367818832396,9.0,BEAF-32
570,mean,6.0,6.0,24.02,1.2682409519836901,1.2818631851471762,1.3229512330556847,1.517155481751178,60.0,28.06871780872345,10.0,CP190
622,mean,6.0,6.0,37.02,1.109545925863474,1.1257907887623793,1.1778691800058547,1.517155481751178,60.0,41.80938492298126,11.0,GAF
674,mean,6.0,6.0,38.44,0.9916467019015556,0.9861947869348167,0.9726740470177623,1.5171554817511785,60.0,49.467520456314084,12.0,H3K4me1
726,mean,6.0,6.0,36.56,0.8871222391944328,0.8873476513819825,0.8929611618923212,1.5171554817511785,60.0,63.5130205821991,13.0,H3K4me2
778,mean,6.0,6.0,39.86,0.914461547019283,0.9162582726961572,0.9231430401147839,1.5171554817511785,60.0,71.45211705684662,14.0,H3K4me3
830,mean,6.0,6.0,36.84,1.00502769675093,1.0055581440791668,1.0196204501324684,1.517155481751178,60.0,72.7863182258606,15.0,H3K9me2
882,mean,6.0,6.0,38.78,1.0671785968497822,1.0660511187136448,1.076160390390184,1.517155481751178,60.0,75.12664951324463,16.0,H3K9me3
934,mean,6.0,6.0,30.06,1.3109146173629123,1.317569269998446,1.3390869962244922,1.517155481751178,60.0,62.601521196365354,17.0,H3K27ac
986,mean,6.0,6.0,39.74,1.1860315281581777,1.197170259155248,1.2273276335665864,1.517155481751178,60.0,81.67871864795684,18.0,H3K27me1
1038,mean,6.0,6.0,47.9,1.0876960456036158,1.0881392104030523,1.1021750206678258,1.517155481751178,60.0,93.11594620227814,19.0,H3K27me3
1090,mean,6.0,6.0,33.6,1.1179444356977037,1.1190643116467383,1.125382550774547,1.5171554817511785,60.0,71.88912089824676,20.0,H3K36me1
1142,mean,6.0,6.0,38.12,0.9655326603344677,0.9648631055691658,0.9657485645691222,1.5171554817511779,60.0,62.127031464576724,21.0,H3K36me3
1194,mean,6.0,6.0,36.78,0.9872354773442857,0.9779321678004054,0.9647165623801089,1.5171554817511785,60.0,53.96132051944733,22.0,H4K16ac
1246,mean,6.0,6.0,34.52,0.9036595995714184,0.9063556728087836,0.9218320960580546,1.517155481751178,60.0,57.716040773391725,23.0,RNA-polymerase-II
1298,mean,6.0,6.0,56.2,0.8225867368921835,0.7730451518185594,0.820364355540695,1.5298806047009272,160.0,34.28143946647644,-1.0,all
