,exper_num,sequenc_len,num_lstm_units,n_epochs,weighted_mse_test,weighted_mse_train,weighted_mse_val,weighted_mse_test_const,batch_size,duration,missing_feature,feature
51,std,0.0,0.0,3.0034033484481224,0.0869384924712285,0.008995094545762573,0.09411209360986533,0.061342230853411235,0.0,3.0901734566496035,0.0,chr2L
103,std,0.0,0.0,2.5071546926867567,0.08860282689385143,0.007792408482505688,0.09454323065513312,0.06134223085341124,0.0,3.1036133147005955,0.0,chr2L
155,std,0.0,0.0,2.031055260052703,0.08652777962977315,0.008229246479082635,0.09223089632349044,0.06134223085341116,0.0,2.950649762015311,0.0,chr2L
207,std,0.0,0.0,2.8742977846949054,0.08768853405398194,0.008443719932456573,0.09242507720905391,0.061342230853411214,0.0,3.2701126294727683,0.0,chr2L
259,std,0.0,0.0,2.694192211678555,0.08833663743710712,0.00786513364900778,0.09491737349245392,0.06134223085341124,0.0,2.9472019763812614,0.0,chr2L
311,std,0.0,0.0,7.796896462630475,0.08753222052898071,0.00845297624383051,0.09622714884439694,0.06134223085341118,0.0,7.17967560484622,0.0,chr2L
363,std,0.0,0.0,16.748816589325262,0.0938803011307321,0.019821052682214603,0.090435611628217,0.061342230853411193,0.0,14.267224847688736,0.0,chr2L
415,std,0.0,0.0,18.059824217735624,0.0909056546912273,0.015064637139304305,0.08912653652151954,0.06134223085341122,0.0,14.723629901290522,0.0,chr2L
467,std,0.0,0.0,11.928811672516561,0.07977671278461408,0.010037303848981126,0.09802205909383394,0.06134223085341117,0.0,11.066149310163228,0.0,chr2L
519,std,0.0,0.0,13.276808867882586,0.10187170647965758,0.014147908755194146,0.09079171779538636,0.06134223085341123,0.0,13.106686128240352,0.0,chr2L
571,std,0.0,0.0,18.018971607611746,0.09043615280174737,0.014113560571697676,0.0872671038568483,0.06134223085341117,0.0,15.148157489154675,0.0,chr2L
623,std,0.0,0.0,14.56462050480477,0.08551384968430227,0.014304219598064633,0.06237034858584114,0.0613422308534112,0.0,12.88065865614114,0.0,chr2L
675,std,0.0,0.0,14.191423889095836,0.08310600567917306,0.014390033236482228,0.07150941324931928,0.06134223085341123,0.0,22.19617398383964,0.0,chr2L
727,std,0.0,0.0,11.91296470237363,0.09390163130614702,0.016208842221837536,0.07969720719283861,0.061342230853411145,0.0,17.26316496110657,0.0,chr2L
779,std,0.0,0.0,13.81145770432532,0.0932552803522646,0.018893348733752254,0.09073412207291966,0.0613422308534112,0.0,20.8931277986635,0.0,chr2L
831,std,0.0,0.0,16.65824169372418,0.09871942759010688,0.01902587807913187,0.0939303205140066,0.06134223085341124,0.0,25.760223358158147,0.0,chr2L
883,std,0.0,0.0,21.63311339741245,0.0980514116839972,0.012509273775400431,0.12181383088646176,0.0613422308534112,0.0,30.674820969788872,0.0,chr2L
935,std,0.0,0.0,17.436910061412714,0.07929565597817134,0.017574191810594997,0.07837446056986837,0.06134223085341121,0.0,24.65431053593172,0.0,chr2L
987,std,0.0,0.0,13.42127013667606,0.08482589958019639,0.01413501710188902,0.10117256733075651,0.06134223085341119,0.0,20.130934076344992,0.0,chr2L
1039,std,0.0,0.0,18.89695762577151,0.08744895448017889,0.01937031792859898,0.1272255934471848,0.061342230853411214,0.0,30.215326900755322,0.0,chr2L
1091,std,0.0,0.0,18.051287007087467,0.09018659517451189,0.0179618551450394,0.08158974389146455,0.0613422308534112,0.0,30.27789224440549,0.0,chr2L
1143,std,0.0,0.0,10.755934927437284,0.08966734445647845,0.011962081692530595,0.10523523642062009,0.061342230853411193,0.0,12.824232504855944,0.0,chr2L
1195,std,0.0,0.0,12.292764761004243,0.08385093662824243,0.011328450772356837,0.09350848906212443,0.061342230853411214,0.0,35.12948336429948,0.0,chr2L
1247,std,0.0,0.0,18.915494346364486,0.08691395244545648,0.01546470432104256,0.09826976015547673,0.06134223085341118,0.0,19.97333975172466,0.0,chr2L
1299,std,0.0,0.0,17.46147526320004,0.07822428436656857,0.03208478318684074,0.11628926490827314,0.06790785395203386,0.0,6.964905047208392,0.0,chr2L
