,exper_num,sequenc_len,num_lstm_units,n_epochs,weighted_mse_test,weighted_mse_train,weighted_mse_val,weighted_mse_test_const,batch_size,duration,missing_feature,feature
31,std,0.0,0.0,15.437564649220114,0.0539284133657594,0.03443960896181239,0.06486112222806785,0.06836619477637693,0.0,12.83053797817821,0.0,chr2L
63,std,0.0,0.0,12.606109731169184,0.06443066173167605,0.032860636127089046,0.06937011411612119,0.06836619477637694,0.0,11.050514495780725,0.0,chr2L
95,std,0.0,0.0,13.321352663360024,0.06079928684558568,0.027029944367826304,0.06850245344086162,0.06836619477637695,0.0,10.767388578756298,0.0,chr2L
127,std,0.0,0.0,11.810332781453898,0.05915970951428416,0.03097859202227066,0.07203868845807991,0.06836619477637694,0.0,9.41049392993222,0.0,chr2L
159,std,0.0,0.0,14.060030983762724,0.06780122147954502,0.033321346075058204,0.06631743504082527,0.06836619477637693,0.0,10.765759338399207,0.0,chr2L
191,std,0.0,0.0,12.722728327365715,0.058797400859582356,0.03532599163140175,0.06730823715066846,0.06836619477637697,0.0,9.556355054327486,0.0,chr2L
223,std,0.0,0.0,17.06670786183965,0.05958453332559924,0.03932113965437255,0.07004562905408139,0.068366194776377,0.0,13.641688954905145,0.0,chr2L
255,std,0.0,0.0,15.354993197391984,0.06385127924802639,0.03614572550351086,0.07690700126645908,0.06836619477637698,0.0,14.542076177645392,0.0,chr2L
287,std,0.0,0.0,13.973866367315683,0.06278000374195841,0.03388940081346167,0.07452769223341077,0.06836619477637698,0.0,12.56590207206582,0.0,chr2L
319,std,0.0,0.0,13.301532430753447,0.05974875650370444,0.03762699509739778,0.06604805930134997,0.06836619477637697,0.0,12.136358053416878,0.0,chr2L
351,std,0.0,0.0,14.518387557401892,0.061854547868647955,0.034908737591660806,0.06840825279500029,0.06836619477637698,0.0,12.763126183499432,0.0,chr2L
383,std,0.0,0.0,12.933847848911766,0.053632101123962994,0.03016856601181957,0.0641419541509894,0.06836619477637693,0.0,13.68267399935846,0.0,chr2L
415,std,0.0,0.0,16.52452799757936,0.06145086174824093,0.04067174231805416,0.06539253510094052,0.06836619477637698,0.0,16.545598982105528,0.0,chr2L
447,std,0.0,0.0,17.765160453143277,0.055849344594688224,0.03564438159529118,0.07164749380947308,0.06836619477637688,0.0,18.83908318836514,0.0,chr2L
479,std,0.0,0.0,12.881092353907142,0.06315282353510061,0.03125275953339906,0.06814536390864079,0.06836619477637694,0.0,14.507279262025053,0.0,chr2L
511,std,0.0,0.0,16.40813367128366,0.05879774134156319,0.04220819734042792,0.07333992493410475,0.06836619477637693,0.0,17.62293195394084,0.0,chr2L
543,std,0.0,0.0,12.335485780901788,0.05494314696289009,0.025948737888802156,0.07197468943088664,0.06836619477637694,0.0,13.201245506278232,0.0,chr2L
575,std,0.0,0.0,19.416037300901213,0.059925475105617645,0.04056079864732566,0.06809422225002373,0.06836619477637697,0.0,19.38248437297727,0.0,chr2L
607,std,0.0,0.0,20.37125253285481,0.06135985536252776,0.045459636534014615,0.06291275658734834,0.06836619477637688,0.0,21.600574420258084,0.0,chr2L
639,std,0.0,0.0,14.870907423951968,0.05422005250562238,0.03389470036541134,0.061166623614560926,0.06836619477637698,0.0,307.69906169943414,0.0,chr2L
671,std,0.0,0.0,11.672222267812627,0.058504326530644586,0.026858236322192898,0.06719789561012332,0.06836619477637691,0.0,15.75272451152643,0.0,chr2L
703,std,0.0,0.0,12.764773375813908,0.059808415980405434,0.03365591880760992,0.06566884266669393,0.06836619477637691,0.0,132.3074906210059,0.0,chr2L
735,std,0.0,0.0,17.408916404255905,0.05560354163415047,0.038454088587186276,0.0801218592129138,0.06836619477637695,0.0,169.4913761237288,0.0,chr2L
767,std,0.0,0.0,16.662559685552065,0.06583592596839195,0.04163349067136092,0.057921268112812355,0.06836619477637695,0.0,18.80944998079448,0.0,chr2L
799,std,0.0,0.0,18.50395936368275,0.0602176832114996,0.03632534903411133,0.1052451207500907,0.07104800522683115,0.0,16.399668849764023,0.0,chr2L
