,exper_num,sequenc_len,num_lstm_units,n_epochs,weighted_mse_test,weighted_mse_train,weighted_mse_val,weighted_mse_test_const,batch_size,duration,missing_feature,feature
51,std,0.0,0.0,3.0359505790390173,0.050925428692907664,0.008082220787651712,0.13137683409530304,0.03343366156704675,0.0,3.781341329002685,0.0,chr2L
103,std,0.0,0.0,2.9896392520073145,0.05152189883303668,0.007087650177442908,0.1323253530757581,0.033433661567046774,0.0,3.8132801728233883,0.0,chr2L
155,std,0.0,0.0,2.948449166900444,0.05131107699249482,0.00678090224807364,0.13383920959377094,0.033433661567046774,0.0,3.385322685926357,0.0,chr2L
207,std,0.0,0.0,3.168726802837444,0.050042435965834416,0.007008846655304279,0.13275098102354846,0.03343366156704678,0.0,3.54813524721125,0.0,chr2L
259,std,0.0,0.0,3.414726427025827,0.05015421791321084,0.0072199160389040265,0.13274953180587354,0.03343366156704677,0.0,3.746059534816929,0.0,chr2L
311,std,0.0,0.0,5.6107335181992815,0.04939887955680611,0.006566379141376777,0.13128036040037716,0.0334336615670468,0.0,5.385770329043148,0.0,chr2L
363,std,0.0,0.0,12.095758939666853,0.07729362988506241,0.015679228332718318,0.07453332854730696,0.03343366156704678,0.0,11.574039625216603,0.0,chr2L
415,std,0.0,0.0,15.379824451640054,0.05793118677056467,0.014001365190207058,0.1551485274899522,0.033433661567046774,0.0,20.418608963189758,0.0,chr2L
467,std,0.0,0.0,9.399453184269033,0.05448789742822348,0.009369549366339906,0.12890005622588646,0.03343366156704677,0.0,12.052075141306085,0.0,chr2L
519,std,0.0,0.0,14.256651723576155,0.0670949470394224,0.014920458434905137,0.08700671699288562,0.03343366156704677,0.0,19.227289308104787,0.0,chr2L
571,std,0.0,0.0,21.395396128845196,0.05973808909930612,0.018625908532838333,0.1552064996319153,0.03343366156704678,0.0,32.71197745514494,0.0,chr2L
623,std,0.0,0.0,14.556357943229777,0.06747726751161377,0.02044064055051888,0.13450935834753058,0.033433661567046774,0.0,21.116298578552954,0.0,chr2L
675,std,0.0,0.0,12.684667968432908,0.07884125228809505,0.016423282081098285,0.11678103785512334,0.03343366156704678,0.0,18.558584385520625,0.0,chr2L
727,std,0.0,0.0,13.08840748330291,0.07737048087184945,0.01575789051211214,0.08039776277436582,0.03343366156704679,0.0,18.235827322600045,0.0,chr2L
779,std,0.0,0.0,13.11770522489917,0.07900145814551754,0.01696709209412697,0.08141421655603917,0.03343366156704679,0.0,20.892907367851397,0.0,chr2L
831,std,0.0,0.0,20.437642741185357,0.06065287565198808,0.0171561465449393,0.1144870278377345,0.033433661567046774,0.0,29.64670255539061,0.0,chr2L
883,std,0.0,0.0,9.946241008747055,0.05392190825378942,0.009904467290979196,0.1107747355177732,0.033433661567046774,0.0,16.679663847167493,0.0,chr2L
935,std,0.0,0.0,20.799673215643345,0.06860002162501191,0.0271438284834652,0.08437290414425976,0.033433661567046774,0.0,24.433702913231407,0.0,chr2L
987,std,0.0,0.0,16.88134669644914,0.08295038492333313,0.0180063457631484,0.11123002230418372,0.03343366156704674,0.0,28.424715900435608,0.0,chr2L
1039,std,0.0,0.0,12.57472071179284,0.05634340675823315,0.020362683176855977,0.11194255692053534,0.033433661567046774,0.0,14.105827634791236,0.0,chr2L
1091,std,0.0,0.0,16.264740383882614,0.06860705461663902,0.015978558865505577,0.14194212511074536,0.03343366156704678,0.0,20.046635989368276,0.0,chr2L
1143,std,0.0,0.0,13.887891281432829,0.07415044146030633,0.01280668348300821,0.10287958324739495,0.033433661567046774,0.0,118.75851956624042,0.0,chr2L
1195,std,0.0,0.0,15.072629151910439,0.08158757240211222,0.020789314637817607,0.08346105387567951,0.03343366156704679,0.0,8.619634181792243,0.0,chr2L
1247,std,0.0,0.0,10.322138055694486,0.06314656689939163,0.015620392442229647,0.0712810381679874,0.033433661567046774,0.0,4.375296752458263,0.0,chr2L
1299,std,0.0,0.0,19.398372092439473,0.06572715760895392,0.037323141417075406,0.09909801010616315,0.04828641033510181,0.0,3.0076951528411473,0.0,chr2L
